,评论ID,评论内容,用户情绪
11222,76953,很棒,1.0
11223,76962,可以,1.0
11224,76965,好久没,1.0
11225,76971,可能是新手，有些地方还是弄不太懂,0.0
11226,76995,不错！！！！！！！！,1.0
11227,76998,感觉不错！,1.0
11228,77013,很不错,1.0
11229,77025,运行环境死机了尴尬,0.0
11230,77037,不错,1.0
11231,77040,棒棒的,1.0
11232,77046,第一次接触Linux，我就爱上了她,0.0
11233,77052,刚试验，试试都有啥功能,0.0
11234,77058,很方便，很实用,1.0
11235,77064,搭建实验环境一直处于黑屏30分钟都没有反应,0.0
11236,77070,嗯，每一个小进步都必须是自动动手实验才能得到,0.0
11237,77079,很好！就是实验文档如何下载。,1.0
11238,77100,快捷截图功能不错,1.0
11239,77121,内容丰富，基础,1.0
11240,77124,这个实验楼太好玩啦,0.0
11241,77142,感觉挺不错的，挺好的额，学习起来挺方便,1.0
11242,77151,挺好,1.0
11243,77160,自己基础太差了，什么都不知道，哎！,0.0
11244,77175,学过java感觉看这个很别扭,0.0
11245,77178,继续学习，好平台,1.0
11246,77181,实验楼真的好/(ㄒoㄒ)/~~,1.0
11247,77184,专心,1.0
11248,77187,挺不错的,1.0
11249,77190,终于做完了，网络环境太慢了。。有一个有趣的实验,0.0
11250,77193,我觉得ok,1.0
11251,77196,Hello  ShiYanLou,0.0
11252,77199,网速太慢，耽误了时间，不过又是一个有趣的实验,0.0
11253,77202,明天继续加油！  势必攻克Django 。,0.0
11254,77205,挺好的,1.0
11255,77208,努力赚奶粉钱,1.0
11256,77211,双层查询有点晕。。。,0.0
11257,77214,* 下次来重新梳理一下，配合鸟哥的教程，在不方便安装linux的环境下学习； 实验楼很棒,1.0
11258,77220,还是有点不够细，可以再详细一些,0.0
11259,77223,课程虽然比较简单，其中的解释可以加深对各种算法的理解，总体来说对于初学者还是不错的,1.0
11260,77232,good good study day day up,0.0
11261,77241,哈哈哈哈,1.0
11262,77244,听好玩,1.0
11263,77247,恩，稍后继续学习！,1.0
11264,77250,完美结束,1.0
11265,77256,test,1.0
11266,77259,实验环境都没配好,1.0
11267,77262,环境没安装数据库，有些功能没有实现，有点小遗憾,0.0
11268,77268,待会继续，很好的教程,1.0
11269,77271,有暂停实验的功能么？,0.0
11270,77280,头开始有点晕了，明天再来,0.0
11271,77283,垃圾！胡乱教学！乱七八糟！,1.0
11272,77286,文字讲解部分可以，实验平台里没有C的IDE，只能termimal来处理。不过这也是正确的开始姿势,0.0
11273,77295,介绍的很详细。通俗易懂。,1.0
11274,77322,第一次体验 还不错,1.0
11275,77325,习惯甩pychram了，环境略麻烦,1.0
11276,77328,什么玩意？？？try-finally 块的简写在还没讲try...except的内容之前就拿出来说!!!,1.0
11277,77331,实验内容挺简单的，很适合新手，对培养编程兴趣很有帮助,0.0
11278,77337,不是很懂这个课堂是怎么学习的啊,0.0
11279,77340,哈哈，java 挺有意思的。,1.0
11280,77343,CNMM!,1.0
11281,77346,"python,比C的一些规则好用多了",1.0
11282,77352,细节不解释，囫囵吞枣地学,0.0
11283,77355,挺不错的学习，学以致用,1.0
11284,77358,再接再厉,1.0
11285,77361,文件不存在,0.0
11286,77364,一个有趣的实验,1.0
11287,77367,有一个有趣的实验,1.0
11288,77370,第一次知道这个网站，先逛逛,1.0
11289,77373,Hello world,1.0
11290,77376,加油,1.0
11291,77382,挺好的。,1.0
11292,77385,不错，一步一步,1.0
11293,77397,继续加油。,1.0
11294,77400,Writing process is comfortable,0.0
11295,77403,pretty nice enviroment,0.0
11296,77406,pip install fire   报错 不知道为什么,1.0
11297,77409,很好，可边学习边实践,1.0
11298,77412,更上一层楼,1.0
11299,77418,开个会，时间就过了,0.0
11300,77421,"基础太差了 ,不过还是跟着做完了,最后一步要看分页时,需要vim  post.html    ,实验里没有详细写!还是要自己琢磨下",1.0
11301,77427,确实不错。只是MacMini实验小乌龟的时候，键盘控制无效。。。在自己的机器上实验才行。,1.0
11302,77430,有点不知道该做什么,0.0
11303,77436,很好  就是写代码的时候不太方便,0.0
11304,77439,有实验环境做实操，很棒,1.0
11305,77442,这节课非常简单，其实有点编程基础的人随便看看就行了。。。,0.0
11306,77445,好用    好用,0.0
11307,77448,保持努力,1.0
11308,77451,8,1.0
11309,77454,还可以,1.0
11310,77457,运行代码的时候，出了 超出 数组的错误,0.0
11311,77460,进入大海之前，要先学会游泳！,1.0
11312,77463,不错，随时学习的好评台，基于云的操作系统，方便！,1.0
11313,77466,好困,1.0
11314,77469,youdian nan,1.0
11315,77472,挺好,1.0
11316,77475,实验环境中的机器内存过小，最后只有40m 进程被杀,0.0
11317,77481,一步步来，希望能向各位大神学习,1.0
11318,77487,eclipse无法建立maven项目,0.0
11319,77490,已经完成,1.0
11320,77493,不错,1.0
11321,77496,DSB!!!!!!!!!!!!!! .__amt ???????????????????????????????????????????,1.0
11322,77502,很好,1.0
11323,77523,不错不错,1.0
11324,77529,继续努力,1.0
11325,77535,多敲才会……。,0.0
11326,77565,难道不能跳级吗,0.0
11327,77577,贵在坚持,1.0
11328,77586,妈的 实验楼。 课程需要一步一步点不可以跳。 fuck ， 实验还有时间 fuck 。 复制粘贴 不可以使用。 如此环境，开会员感觉被骗了， 卖实训都不敢卖。 这家公司实际估值为0. 因为产品就是垃圾,1.0
11329,77589,"第一次接触Linux,感觉莫名高大上",0.0
11330,77592,还是基础太差,0.0
11331,77598,歧视不喜欢用实验环境，更加喜欢用pycharm,0.0
11332,77607,0基础。。好像看不懂。我去看基础课去咯,1.0
11333,77610,太简单,0.0
11334,77616,不知道为什么用gedit这个打开的是新程序并不是1-1.c,0.0
11335,77619,在哪编译,1.0
11336,77622,看了简介，觉得屌啊！！！我是新手。希望能一直学下去,0.0
11337,77625,棒棒哒,1.0
11338,77628,一个有趣的实验,1.0
11339,77631,参考文档，编程代码实现了词云的主要功能， 但是gedit输入不了中文， 不知是什么原因？,0.0
11340,77637,很棒的体验！,1.0
11341,77640,实验 很好,1.0
11342,77643,有一个有趣的实验,1.0
11343,77646,很有挑战性的实验2333,1.0
11344,77649,没啥想说的啊,0.0
11345,77652,很有收获，明天继续加油,1.0
11346,77655,深大,1.0
11347,77658,明天继续,1.0
11348,77661,打卡打卡,1.0
11349,77664,循序渐进，勉励自己！,1.0
11350,77667,test,1.0
11351,77673,好好学习，天天向上,1.0
11352,77682,成功挑战一次，还需要再多琢磨一下约束条件,1.0
11353,77685,懵懂,1.0
11354,77688,还不错,1.0
11355,77691,过程有难度 结果很兴奋,0.0
11356,77694,非常不错的平台。,1.0
11357,77697,必须的好棒棒,1.0
11358,77706,有点蒙逼了，一些规则还是要多练练，不然更改很麻烦,0.0
11359,77709,目前简单的环境 都能够正常操作!,1.0
11360,77712,很喜欢,1.0
11361,77715,蛮不错的，继续加油,1.0
11362,77721,本来有Linux经验，这个课程很好啊,1.0
11363,77724,mark 数据表太多了，设计的不够人性化，弄两条数据意思一下就好了啊，哎  ... 最后一张表的数据我只录了两条 ==,1.0
11364,77727,crontab 启动不起来,0.0
11365,77730,受益匪浅，受教了,1.0
11366,77733,管道相关命令,1.0
11367,77736,不知道为什么，shiyanlou这个用户没有你写的python程序的保存权限，无奈换了目录才可以。,0.0
11368,77742,./后面不带空格\nblablabla~,0.0
11369,77745,写的一点也不清楚，看不明白,0.0
11370,77748,神秘卡退？,1.0
11371,77751,在自己电脑上编辑的代码， 学到了一个argparse库， 很赞。 在这也推荐一个click库 跟argparse 很像，但现实效果很漂亮,1.0
11372,77757,不稳定 总是跳出来的,0.0
11373,77766,vim那块不知道为啥刚开始有问题，可能是没照着些第一行注释,0.0
11374,77781,很好,1.0
11375,77784,第一次接触linux,1.0
11376,77787,我很满足，学习知识是令人快乐的,0.0
11377,77793,实验楼这个垃圾课程！！,1.0
11378,77799,好，真好，真的非常好，好的不得了,1.0
11379,77802,不错哦,1.0
11380,77805,非常简单，对于新手还是挺有趣的,1.0
11381,77811,float写成flaot花了我一小时找错误!!!,0.0
11382,77820,很棒,1.0
11383,77823,这几天正在搞验证码，很好的案例。谢谢楼主分享,1.0
11384,77826,对于要求写实验报告暂时还不会写，不过感觉这个平台很不错，很适合初学者,0.0
11385,77832,很好,1.0
11386,77835,good,1.0
11387,77841,比起看视频 .  理解 快的多了.    通过 不断的炼习来加深 理解 . 不错不错.,1.0
11388,77847,回顾了一些基础知识，挺不错的,0.0
11389,77850,wonderful,1.0
11390,77853,第一次玩，觉得挺好玩的。,0.0
11391,77856,j简单,1.0
11392,77862,开始了,0.0
11393,77865,实验很好 但是非会员 不能保存实在太坑了。基础性的免费课程应该多一点,0.0
11394,77868,只是个linux菜鸟 来学习实操一下。,1.0
11395,77871,真是一个漫长的实验，干货太多,0.0
11396,77874,这个东西不错。学习起来很好。有任务，有指导。非常好。,1.0
11397,77877,说句实话。。有点卡。如果不卡。。太棒了！,0.0
11398,77880,好像有点搞懂这门课是怎么上得了,0.0
11399,77886,大神离我如此之近,1.0
11400,77889,好厉害的实验,1.0
11401,77892,good,1.0
11402,77895,还行吧,1.0
11403,77898,非常棒的体验,1.0
11404,77901,大致了解了一些基础知识，有一点点豁然开朗了，继续努力学习。,0.0
11405,77907,坚持学习,1.0
11406,77910,很好,1.0
11407,77913,good,1.0
11408,77916,非常好,1.0
11409,77925,Lihai,1.0
11410,77931,还行,1.0
11411,77937,光看不练不行，还是得动手操作才能掌握。,0.0
11412,77943,1,1.0
11413,77946,2,1.0
11414,77949,网站很不错，继续加油学习,1.0
11415,77952,3,1.0
11416,77955,"这个环境没啥用,卡的不行.我用自己的虚拟机还不给我计时",0.0
11417,77958,还行把,1.0
11418,77961,操作好,1.0
11419,77964,good,1.0
11420,77976,无力吐槽,1.0
11421,77979,good,1.0
11422,77982,试试看,1.0
11423,77985,qian...,1.0
11424,78003,试验结果总是测试不通过，后面还黑屏了,0.0
11425,78009,神器 谢谢有你,0.0
11426,78012,非常好,1.0
11427,78021,我成功了一点,0.0
11428,78027,我成功了一点,0.0
11429,78030,哈哈哈,1.0
11430,78033,建议前期的脚本多一点注释,1.0
11431,78036,不支持mac系统，换windows再继续。。。。,0.0
11432,78051,还是小白,1.0
11433,78054,很棒,1.0
11434,78057,希望内容可以更详细一些,1.0
11435,78060,很好。不错,1.0
11436,78063,还行啊。。,1.0
11437,78066,从来没有觉得学习git这么简单，给实验楼点赞，希望下一轮融资可以收获大大的,0.0
11438,78084,体验很好,1.0
11439,78090,"这个操作需要用到 sudo ,将自己可读 权限改为自己，改成 shiyanlou 好像不行，单独改一个 其他的别名",1.0
11440,78093,相当于多多上机，对于新手里面的课后题还是挺难的。。。,0.0
11441,78099,4,1.0
11442,78108,感觉还不错，网络速度比较慢,1.0
11443,78111,还可以，有声音就好了,1.0
11444,78114,很好,1.0
11445,78117,有点卡,0.0
11446,78120,加油,1.0
11447,78123,行 学会了,0.0
11448,78126,加油,1.0
11449,78129,可以可以,1.0
11450,78132,很好的平台,1.0
11451,78135,喜欢这种模式！,1.0
11452,78138,随便点的试一试,0.0
11453,78144,好,1.0
11454,78147,在WINDOWS下运行不了,0.0
11455,78153,挺好的课件,1.0
11456,78156,一步一步学习。对于有自制力的人来说是非常不错的。,1.0
11457,78159,什么都没学会,0.0
11458,78162,网站很好，尤其是对于新手开发,1.0
11459,78165,keyide,1.0
11460,78174,比直接看文档效果好多了,0.0
11461,78177,居然和别人共用一个虚拟机了,0.0
11462,78180,很好！,1.0
11463,78183,hhh,1.0
11464,78186,很喜欢这种动手形式的学习，远远大于阅读给予的记忆和熟练。,0.0
11465,78192,I have a dream that one day I will be a super programmer in the world!,1.0
11466,78198,好厉害,1.0
11467,78201,okokok,1.0
11468,78204,内容不错,1.0
11469,78207,牛牛牛,1.0
11470,78213,666,1.0
11471,78216,这是一个漫长的实验，干货太多，多到溢出来,0.0
11472,78222,地方撒,1.0
11473,78225,话说我延长了一个小时有效学习才三分钟啊。。。,0.0
11474,78231,不知道怎么玩,0.0
11475,78234,好,1.0
11476,78237,好,1.0
11477,78243,66666,1.0
11478,78246,不错，希望自己继续努力！,1.0
11479,78249,一个有趣的开始,0.0
11480,78252,gdhj,1.0
11481,78255,一个有趣的实验,1.0
11482,78258,不错的实验。,1.0
11483,78261,Hello World!,1.0
11484,78264,Linux Instruction,1.0
11485,78267,挺好用 可以直接在win 上玩啦！,1.0
11486,78270,好,1.0
11487,78273,一个不错的开始,1.0
11488,78276,"第一次,还不太明白",0.0
11489,78282,不错，挺好！,1.0
11490,78288,"学完VIM咯 很好,不用下下都开台LINUX",1.0
11491,78291,一个有趣的实验,1.0
11492,78294,还有git remote,1.0
11493,78297,需要先sudo安装\n然后复制了剪贴板里面不要再选中了（比如vim的ggvG），否则污染剪贴板。\n最后，gcc报错，ADD等找不到声明，这个只能我自己排查下了。。,1.0
11494,78303,既有系统环境又有实验文档，做起练习来应该会效率很高！,1.0
11495,78306,good,1.0
11496,78309,希望增加日志模块的说明,1.0
11497,78312,学习使我快乐！,1.0
11498,78315,yes,1.0
11499,78321,find很好用,1.0
11500,78324,好像有点懂了,0.0
11501,78327,很好的实验，之前在其他网站上看了半天没懂，动手敲敲就懂了...,0.0
11502,78333,好,1.0
11503,78339,一步一步一点一点的加油前进！,1.0
11504,78342,一个简单的挑战,1.0
11505,78345,"可以可以,作为一个vim用户,可以在教程里可以得到很多的小技巧",1.0
11506,78348,还算顺利完成，很多库和库里的函数还不是很懂，需要额外去搜索。,1.0
11507,78351,十分不错的教程,1.0
11508,78354,比较简单移动的教程,1.0
11509,78360,给我力量吧！,1.0
11510,78363,一个简单的实验,1.0
11511,78366,感觉不错。,1.0
11512,78372,一个有趣的实验,1.0
11513,78375,刚开始学，希望有用,1.0
11514,78378,实验失败，有不少疑问！！！,1.0
11515,78384,感觉还不错,1.0
11516,78390,很好,1.0
11517,78396,实验设计的非常人性化,1.0
11518,78405,贼坑,1.0
11519,78408,whereis   locate which find  四个查找文件命令,1.0
11520,78411,不错,1.0
11521,78417,这么棒的网站发现的晚了,0.0
11522,78432,这样有什么用,0.0
11523,78435,啊哈c语言,1.0
11524,78438,很好,1.0
11525,78441,实验不错。,1.0
11526,78444,对于初学者来说很有用,1.0
11527,78447,挺好的，,1.0
11528,78453,还可以,1.0
